CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,RawDate,C1M_School.closing,C1M_Flag,C2M_Workplace.closing,C2M_Flag,C3M_Cancel.public.events,C3M_Flag,C4M_Restrictions.on.gatherings,C4M_Flag,C5M_Close.public.transport,C5M_Flag,C6M_Stay.at.home.requirements,C6M_Flag,C7M_Restrictions.on.internal.movement,C7M_Flag,C8EV_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,E4_International.support,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,H6M_Facial.Coverings,H6M_Flag,H7_Vaccination.policy,H7_Flag,H8M_Protection.of.elderly.people,H8M_Flag,V1_Vaccine.Prioritisation..summary.,V2A_Vaccine.Availability..summary.,V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.,V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.,V2D_Medically..clinically.vulnerable..Non.elderly.,V2E_Education,V2F_Frontline.workers...non.healthcare.,V2G_Frontline.workers...healthcare.,V3_Vaccine.Financial.Support..summary.,V4_Mandatory.Vaccination..summary.,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,Date,gt
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200328,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,2,1,0,0,,,,,,,0,0,1245,40,NV,0,79.63,66.67,61.9,100.0,2020.2383561643835,1270
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200329,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,2,1,0,0,,,,,,,0,0,1384,41,NV,0,79.63,66.67,61.9,100.0,2020.2410958904109,1271
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200330,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,1563,47,NV,0,79.63,68.75,64.29,100.0,2020.2438356164384,1272
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200331,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,1993,69,NV,0,79.63,68.75,64.29,100.0,2020.2465753424658,1273
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200401,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,2310,97,NV,0,79.63,68.75,64.29,100.0,2020.2493150684932,1274
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200402,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,2602,126,NV,0,79.63,68.75,64.29,100.0,2020.2520547945205,1275
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200403,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,3001,172,NV,0,79.63,68.75,64.29,100.0,2020.2547945205479,1276
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200404,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,3345,218,NV,0,79.63,68.75,64.29,100.0,2020.2575342465752,1277
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200405,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,3706,220,NV,0,79.63,68.75,64.29,100.0,2020.2602739726028,1278
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200406,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,9.96e6,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,3961,222,NV,0,79.63,68.75,64.29,100.0,2020.2630136986302,1279
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200407,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,6.54e6,0.0,0,,0,,3,1,0,0,,,,,,,0,0,4229,296,NV,0,79.63,68.75,64.29,100.0,2020.2657534246575,1280
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200408,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,4565,366,NV,0,79.63,68.75,64.29,100.0,2020.268493150685,1281
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200409,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,4957,447,NV,0,79.63,68.75,64.29,100.0,2020.2712328767122,1282
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200410,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,5275,495,NV,0,79.63,68.75,64.29,100.0,2020.2739726027398,1283
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200411,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,5590,542,NV,0,79.63,68.75,64.29,100.0,2020.2767123287672,1284
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200412,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,5912,566,NV,0,79.63,68.75,64.29,100.0,2020.2794520547945,1285
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200413,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,6067,575,NV,0,79.63,68.75,64.29,100.0,2020.282191780822,1286
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200414,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,6358,615,NV,0,79.63,68.75,64.29,100.0,2020.2849315068493,1287
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200415,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,6748,699,NV,0,79.63,68.75,64.29,100.0,2020.2876712328766,1288
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200416,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,7102,779,NV,0,79.63,68.75,64.29,100.0,2020.2904109589042,1289
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200417,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,7409,837,NV,0,79.63,68.75,64.29,100.0,2020.2931506849316,1290
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200418,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,7820,893,NV,0,79.63,68.75,64.29,100.0,2020.295890410959,1291
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200419,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,8187,903,NV,0,79.63,68.75,64.29,100.0,2020.2986301369863,1292
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200420,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,934500.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,8450,915,NV,0,79.63,68.75,64.29,100.0,2020.3013698630136,1293
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200421,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,203682.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,8672,985,NV,0,79.63,68.75,64.29,100.0,2020.304109589041,1294
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200422,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,9038,1062,NV,0,79.63,68.75,64.29,100.0,2020.3068493150686,1295
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200423,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,9409,1120,NV,0,79.63,68.75,64.29,100.0,2020.309589041096,1296
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200424,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,9697,1184,NV,0,79.63,68.75,64.29,100.0,2020.3123287671233,1297
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200425,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,10051,1231,NV,0,79.63,68.75,64.29,100.0,2020.3150684931506,1298
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200426,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,10324,1249,NV,0,79.63,68.75,64.29,100.0,2020.317808219178,1299
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200427,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,0,,0,,3,1,0,0,,,,,,,0,0,10521,1262,NV,0,79.63,68.75,64.29,100.0,2020.3205479452056,1300
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200428,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,10721,1332,NV,0,79.63,70.31,66.07,100.0,2020.323287671233,1301
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200429,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,11034,1415,NV,0,79.63,70.31,66.07,100.0,2020.3260273972603,1302
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200430,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,1.264e6,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,11353,1475,NV,0,79.63,70.31,66.07,100.0,2020.3287671232877,1303
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200501,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,2.375e6,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,11654,1515,NV,0,79.63,70.31,66.07,100.0,2020.331506849315,1304
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200502,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,11927,1559,NV,0,79.63,70.31,66.07,100.0,2020.3342465753424,1305
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200503,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,1.436e6,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,12097,1571,NV,0,79.63,70.31,66.07,100.0,2020.33698630137,1306
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200504,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,12266,1576,NV,0,79.63,70.31,66.07,100.0,2020.3397260273973,1307
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200505,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,12437,1620,NV,0,79.63,70.31,66.07,100.0,2020.3424657534247,1308
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200506,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,12709,1703,NV,0,79.63,70.31,66.07,100.0,2020.345205479452,1309
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200507,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,1.24e8,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,12924,1762,NV,0,79.63,70.31,66.07,100.0,2020.3479452054794,1310
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200508,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13149,1811,NV,0,79.63,70.31,66.07,100.0,2020.3506849315067,1311
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200509,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13305,1847,NV,0,79.63,70.31,66.07,100.0,2020.3534246575343,1312
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200510,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13486,1857,NV,0,79.63,70.31,66.07,100.0,2020.3561643835617,1313
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200511,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13627,1862,NV,0,79.63,70.31,66.07,100.0,2020.358904109589,1314
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200512,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,3.81e7,0.0,2,1,1,1,6.15e7,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13763,1912,NV,0,79.63,70.31,66.07,100.0,2020.3616438356164,1315
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200513,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,13929,1973,NV,0,79.63,70.31,66.07,100.0,2020.3643835616438,1316
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200514,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14117,2007,NV,0,79.63,70.31,66.07,100.0,2020.3671232876711,1317
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200515,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14260,2053,NV,0,79.63,70.31,66.07,100.0,2020.3698630136987,1318
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200516,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14447,2094,NV,0,79.63,70.31,66.07,100.0,2020.372602739726,1319
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200517,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,1,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14537,2103,NV,0,79.63,70.31,66.07,100.0,2020.3753424657534,1320
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200518,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14594,2105,NV,0,79.63,72.4,68.45,100.0,2020.3780821917808,1321
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200519,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,4.0425e7,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14655,2134,NV,0,79.63,72.4,68.45,100.0,2020.3808219178081,1322
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200520,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14751,2184,NV,0,79.63,72.4,68.45,100.0,2020.3835616438357,1323
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200521,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14856,2221,NV,0,79.63,72.4,68.45,100.0,2020.386301369863,1324
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200522,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,14969,2245,NV,0,79.63,72.4,68.45,100.0,2020.3890410958904,1325
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200523,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15041,2261,NV,0,79.63,72.4,68.45,100.0,2020.3917808219178,1326
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200524,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15101,2270,NV,0,79.63,72.4,68.45,100.0,2020.3945205479451,1327
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200525,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15156,2273,NV,0,79.63,72.4,68.45,100.0,2020.3972602739725,1328
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200526,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15185,2291,NV,0,79.63,72.4,68.45,100.0,2020.4,1329
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200527,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15240,2304,NV,0,79.63,72.4,68.45,100.0,2020.4027397260274,1330
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200528,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15288,2316,NV,0,79.63,72.4,68.45,100.0,2020.4054794520548,1331
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200529,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,2.464e7,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15327,2331,NV,0,72.22,68.23,63.69,100.0,2020.4082191780822,1332
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200530,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15382,2353,NV,0,72.22,68.23,63.69,100.0,2020.4109589041095,1333
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15400,2362,NV,0,72.22,68.23,63.69,100.0,2020.4136986301369,1334
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200601,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15418,2363,NV,0,72.22,68.23,63.69,100.0,2020.4164383561645,1335
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200602,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15471,2375,NV,0,72.22,68.23,63.69,100.0,2020.4191780821918,1336
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200603,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15504,2386,NV,0,72.22,68.23,63.69,100.0,2020.4219178082192,1337
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200604,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15553,2395,NV,0,72.22,68.23,63.69,100.0,2020.4246575342465,1338
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200605,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15582,2409,NV,0,72.22,68.23,63.69,100.0,2020.427397260274,1339
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200606,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15603,2415,NV,0,72.22,68.23,63.69,100.0,2020.4301369863015,1340
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200607,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,380000.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15621,2415,NV,0,72.22,68.23,63.69,100.0,2020.4328767123288,1341
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200608,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15639,2415,NV,0,77.78,71.35,67.26,100.0,2020.4356164383562,1342
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200609,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15653,2422,NV,0,77.78,71.35,67.26,100.0,2020.4383561643835,1343
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200610,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15665,2434,NV,0,77.78,71.35,67.26,100.0,2020.441095890411,1344
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200611,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,1.386e7,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15682,2439,NV,0,77.78,71.35,67.26,100.0,2020.4438356164383,1345
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200612,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15709,2442,NV,0,77.78,71.35,67.26,100.0,2020.4465753424658,1346
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200613,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15730,2447,NV,0,77.78,71.35,67.26,100.0,2020.4493150684932,1347
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200614,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,15755,2448,NV,0,77.78,71.35,67.26,100.0,2020.4520547945206,1348
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200615,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0.0,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,18030,2448,NV,0,77.78,71.35,67.26,100.0,2020.454794520548,1349
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20200616,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,3.24e8,0.0,2,1,2,1,0.0,0.0,1,1,0,,3,1,0,0,,,,,,,0,0,18045,2453,NV,0,77.78,71.35,67.26,100.0,2020.4575342465753,1350
